Ticker,ActualClose,MeanPred,MeanErrorPct
CCL,24.559999465942383,25.1079998626709,2.231272022169368
CDNS,270.2300109863281,296.40200000000004,9.685078618079933
CDW,192.8000030517578,195.04800073242185,1.1659738823036012
CE,52.61000061035156,71.14199981689453,35.225240432513125
CEG,309.4200134277344,293.9000017089844,-5.015839650066687
CF,80.26000213623047,84.43399926757812,5.200594343696694
CFG,46.18000030517578,44.43800036621094,-3.772195598642293
CHD,104.43000030517578,107.04799945068359,2.506941623917678
CHRW,100.41999816894533,99.42200024414063,-0.9938238826948335
CHTR,363.010009765625,361.42600122070314,-0.43635395782737846
CI,299.67999267578125,301.2459997558594,0.5225597698717109
CINF,135.77000427246094,137.82399963378907,1.512849154225709
CL,87.87000274658203,88.64400024414063,0.8808438299368365
CLX,153.07000732421875,152.70399975585937,-0.23911122417609576
CME,248.32000732421875,237.0899987792969,-4.522393771622032
CMI,384.3900146484375,356.7939975585938,-7.179171164236144
CMS,70.69999694824219,68.15799999999999,-3.595469671806545
CNC,58.47999954223633,61.380000244140625,4.958961567381364
COF,205.3699951171875,193.14800085449218,-5.951207359050307
COO,88.69000244140625,93.60599963378907,5.542898925536291
COP,102.0,98.462,-3.468627450980389
COR,243.4600067138672,244.0259990234375,0.23247855662614125
COST,1034.8299560546875,998.24400390625,-3.5354554566551477
CPAY,368.989990234375,365.35599780273435,-0.9848485129183073
CPB,39.34000015258789,38.90800018310547,-1.0981188810544549
CPRT,58.220001220703125,58.686000122070325,0.8004103256553874
CPT,120.83999633789062,115.69599938964843,-4.25686619011361
CRL,162.25,178.20400134277344,9.832974633450501
CRM,318.42999267578125,330.4419973144531,3.772259182539445
CRWD,436.1400146484375,401.19200268554687,-8.013025814900617
CSCO,64.66999816894531,60.371999908447265,-6.646046671085197
CSGP,78.33000183105469,74.59400067138672,-4.7695660313221016
CSX,32.459999084472656,33.825999786376954,4.208258596525127
CTAS,205.92999267578125,199.0219989013672,-3.3545350459416
CTRA,28.780000686645508,26.242000137329104,-8.818625742750893
CTSH,87.54000091552734,83.12400030517577,-5.044551706839529
CTVA,63.83000183105469,61.42400012207031,-3.7693900046448134
CVS,65.08999633789062,58.436,-10.222763423351363
CZR,37.7599983215332,35.80400009155274,-5.180080288470322
D,56.31999969482422,55.02000006103515,-2.3082379986385906
DAL,63.75,65.00000042724609,1.9607849839154396
DAY,67.27999877929688,68.56800006103515,1.9143895735839598
DD,82.8499984741211,80.62199963378906,-2.6891959944066492
DE,495.7900085449219,447.27000268554696,-9.786402513793032
DECK,150.02000427246094,168.1220009765625,12.066388607232254
DGX,172.13999938964844,157.23599865722656,-8.658069469772592
DHI,128.67999267578125,137.2639991455078,6.670816722343609
DHR,207.9499969482422,221.2959992675781,6.417890125123534
DIS,110.5500030517578,109.49400061035158,-0.9552260626458937
DLR,172.0,170.8719987792969,-0.6558146631994838
DLTR,76.29000091552734,76.66599969482421,0.49285460058283626
DOC,19.770000457763672,19.97599983215332,1.0419796136562685
DOV,206.42999267578125,197.2199989013672,-4.461557962112246
DOW,39.59000015258789,39.66999978637695,0.20207030432109827
DPZ,471.760009765625,449.13799902343743,-4.795237042967336
DRI,195.1000061035156,186.07000061035154,-4.628398365283977
DTE,131.17999267578125,122.14600030517579,-6.886715105201661
DUK,113.16000366210938,111.32199993896484,-1.6242520887792953
DVA,145.9199981689453,169.50599926757815,16.16365227151737
DVN,38.54999923706055,34.770000244140626,-9.805445052476083
DXCM,89.33999633789062,81.56800036621094,-8.69934664233185
EA,129.99000549316406,133.92000036621093,3.023305413471605
EBAY,69.45999908447266,66.26599993896484,-4.598328804501548
ECL,267.3399963378906,251.44600146484373,-5.94523643703447
ED,95.76000213623048,93.72800067138672,-2.1219730780216413
EFX,241.22000122070312,260.3819990234375,7.9437848046448725
EG,338.2099914550781,346.4839990234375,2.4464113353843184
EIX,51.900001525878906,57.81000027465821,11.387280491374163
EL,71.33999633789062,74.01799993896485,3.7538600203878376
ELV,390.5,390.2460009765625,-0.0650445642605564
EMN,100.55999755859376,99.2759994506836,-1.2768477914510803
EMR,124.75,124.67999975585937,-0.05611242015280944
ENPH,66.16999816894531,67.88000015258788,2.5842557517934206
EOG,135.6699981689453,127.73600073242187,-5.848011751753324
EPAM,225.07000732421875,251.59199975585935,11.783885710473644
EQIX,940.25,923.5040043945312,-1.7810152199381875
EQR,71.66000366210938,70.63400054931641,-1.431765364722509
EQT,52.560001373291016,50.427999938964845,-4.05631921351047
ERIE,387.3999938964844,394.088,1.726382604255467
ES,63.380001068115234,58.86399975585937,-7.1252780627164505
ESS,294.4100036621094,292.6199982910156,-0.6079974691173078
ETN,308.82000732421875,316.7260009765625,2.560065236979134
EW,74.70999908447266,75.90199957275391,1.5955032832131184
EXC,43.16999816894531,38.76200033569336,-10.21078994722516
EXPE,205.13999938964844,171.94599987792967,-16.18114439430664
EXR,155.94000244140625,155.75399865722656,-0.11927906968552192
F,9.390000343322754,9.882000022888183,5.239613009335952
FANG,162.08999633789062,160.05199951171875,-1.2573242471568058
FAST,75.13999938964844,73.89400018310546,-1.658236913313882
FCX,38.959999084472656,38.34400003051758,-1.5811064384767475
FDS,466.1300048828125,460.62600195312496,-1.1807870920198067
FDX,268.4599914550781,266.1759990234375,-0.8507757223939311
FE,41.380001068115234,39.08399993896485,-5.548576775942942
FFIV,304.6000061035156,301.21399804687496,-1.1116244217966158
FI,234.42999267578125,215.63000134277345,-8.01944798889635
FICO,1725.5400390625,1869.4180009765623,8.338141025822408
FIS,69.8499984741211,76.84199938964844,10.010023003963022
FITB,43.61000061035156,43.597999877929695,-0.027518303723708355
FMC,38.18999862670898,44.19399990844727,15.721396956372931
FOX,53.369998931884766,48.89800033569337,-8.379236810364068
FOXA,57.380001068115234,52.513999999999996,-8.480308430700195
FRT,104.52999877929688,109.09400006103515,4.366211934408071
FSLR,164.08999633789062,163.32000012207033,-0.4692523816227892
FTNT,114.20999908447266,99.84599969482421,-12.576831717706657
FTV,81.83999633789062,78.61800030517578,-3.9369454751833954
GD,246.1999969482422,259.332,5.333876204116486
GDDY,176.57000732421875,205.81599853515627,16.563396951802737
GE,208.7400054931641,199.19999963378908,-4.570281502501654
GEHC,92.08999633789062,84.43599993896484,-8.311430886414891
GEN,27.31999969482422,27.702000045776366,1.3982443456048688
GEV,359.67999267578125,365.8319975585938,1.7104106450419165
GILD,110.02999877929688,94.4819995727539,-14.130691065197452
GL,124.2699966430664,115.60399993896485,-6.973522924437188
GLW,51.869998931884766,51.16399996948242,-1.3610930729523611
GM,47.88999938964844,48.29599978637695,0.8477769929065267
GNRC,138.57000732421875,155.34400097656248,12.10506802752549
GOOG,186.63999938964844,188.32200048828128,0.9012007630375758
GOOGL,184.5599975585937,186.69800134277347,1.1584329282953119
GPC,123.2699966430664,124.91199926757812,1.3320375348643905
GPN,105.58000183105467,109.94199945068358,4.131461966262153
GRMN,229.009994506836,212.1040010986328,-7.382207682511664
GS,642.260009765625,619.4400009765625,-3.553079507066
GWW,1024.300048828125,1058.1340019531249,3.3031291137502556
HAL,26.989999771118164,27.44399983215332,1.6821047235464557
HAS,69.05999755859375,59.50200033569335,-13.840135477547538
HBAN,16.420000076293945,16.564000076293944,0.8769792894696484
HCA,321.5,337.51799926757815,4.982270378717931
HD,394.6400146484375,406.96800122070306,3.1238562017710914
HES,150.9600067138672,139.3540009765625,-7.688132764396967
HIG,112.37000274658205,111.35600061035157,-0.9023779580367738
HII,177.88999938964844,186.36600134277347,4.764743370738501
HLT,267.8099975585937,258.5959995117188,-3.4404981632020633
HOLX,64.31999969482422,67.57799951171874,5.065298246816836
HON,211.3500061035156,214.53400073242187,1.5065032112404155
HPQ,34.720001220703125,33.76200003051758,-2.759219920805486
HRL,28.850000381469727,29.610000015258787,2.6343141204157714
HSIC,78.05000305175781,75.71400073242187,-2.992956089683761
HST,16.760000228881836,16.90799996948242,0.8830533328128702
HSY,166.10000610351562,161.63000109863282,-2.6911528239782507
HUBB,389.4200134277344,404.04600244140624,3.7558390707585065
HUM,271.29998779296875,271.5660024414062,0.09805184681411572
HWM,138.44000244140625,122.57799945068359,-11.457673151541686
IBM,264.739990234375,246.62600036621092,-6.842181210374647
ICE,166.7899932861328,156.96400048828124,-5.891236401092006
IDXX,452.8599853515625,444.1399997558594,-1.925536783501341
IEX,196.07000732421875,200.67799853515626,2.350176487379735
IFF,80.13999938964844,89.364,11.50985859820585
INCY,71.37999725341797,70.97999987792969,-0.5603774038659403
INTC,26.09000015258789,21.585999938964846,-17.263319997245336
INTU,579.0800170898438,596.9020029296875,3.0776378589970648
INVH,32.2400016784668,31.701999999999998,-1.6687396106003671
IP,56.060001373291016,54.124000183105466,-3.4534447783797773
IPG,27.559999465942383,27.93199993896484,1.349784035671557
IR,86.7699966430664,95.99799987792969,10.635016240490621
ISRG,606.5700073242188,579.9739990234375,-4.384656013261363
IT,503.1600036621094,510.43000537109384,1.444868760647069
ITW,265.5400085449219,257.5340029296875,-3.014990343302624
IVZ,17.860000610351562,17.771999923706055,-0.49272499237487655
J,130.1300048828125,135.75000109863282,4.31875509486176
JBHT,168.5399932861328,168.74400061035158,0.12104386634952473
JBL,166.1199951171875,159.5320010986328,-3.965804365637784
JCI,88.83000183105469,85.55999963378905,-3.6811911852538746
JKHY,168.6999969482422,171.57000024414066,1.7012467977572037
JNJ,159.67999267578125,153.60399987792965,-3.8051058846103936
JNPR,36.06999969482422,36.66999966430664,1.6634321446044091
JPM,266.79998779296875,256.51399926757813,-3.855318214396747
K,82.44999694824219,81.26399975585937,-1.4384441919716762
KDP,33.13999938964844,32.18799987792969,-2.872660015848134
KEYS,184.8999938964844,172.6819997558594,-6.6078932092692195
KHC,30.15999984741211,29.232000137329102,-3.07692213122685
KIM,21.6200008392334,22.5640001373291,4.366324058520124
KKR,134.5500030517578,143.13800109863283,6.382755742912499
KLAC,777.6300048828125,727.6540029296874,-6.426706999385445
KMB,138.97000122070312,131.68599951171876,-5.241420195007687
KMI,26.59000015258789,27.462000076293947,3.279428050778662
KMX,85.5999984741211,83.47799975585937,-2.478970509448376
KR,64.38999938964844,61.9580001525879,-3.7769828546566417
KVUE,22.38999938964844,21.08399996948242,-5.832958712673405
L,82.9800033569336,83.18600061035156,0.2482492710103627
LDOS,130.0500030517578,155.33399853515624,19.44174924266307
LH,249.1699981689453,237.6920008544922,-4.606492514668908
LHX,197.22999572753903,207.7100001220703,5.313595609974434
LIN,461.8999938964844,452.98599877929684,-1.9298539153445495
LKQ,41.75,37.82600018310547,-9.398801956633603
LMT,436.2900085449219,472.470001953125,8.292647711293604
LNT,61.619998931884766,58.713999847412104,-4.715999894263185
LOW,246.4199981689453,253.10999963378907,2.714877653824631
LRCX,89.0199966430664,79.21800018310547,-11.011005200621282
LULU,365.8200073242188,380.5539987792969,4.027661461943943
LUV,30.61000061035156,30.820000122070315,0.6860487015075045
LVS,44.970001220703125,45.396000274658206,0.9472960693604817
LW,56.810001373291016,60.05000036621093,5.7032193532795565
LYB,77.61000061035156,80.93599981689454,4.285529159111171
LYV,152.32000732421875,144.16999951171874,-5.350582602817512
MA,563.280029296875,553.6659995117187,-1.7067940074419419
MAA,160.0800018310547,154.1539991455078,-3.701900685759027
MAR,287.20001220703125,285.75399877929686,-0.5034865481454127
MAS,76.27999877929688,76.66799987792969,0.5086537819113341
MCD,303.04998779296875,298.43600122070313,-1.5225166665961731
MCHP,64.30000305175781,56.86000009155273,-11.570766107454629
MCK,603.510009765625,580.07799609375,-3.8826222088635913
MCO,511.6199951171875,489.601998046875,-4.303584160206491
MDLZ,62.16999816894531,60.19799996948243,-3.1719450821021877
MDT,87.94000244140625,88.87599963378906,1.0643588428445425
META,694.8400268554688,668.6159990234376,-3.774110128731252
MGM,38.29999923706055,34.523999725341795,-9.859006754404708
MHK,118.0,124.92599987792968,5.869491421974308
MKC,79.20999908447266,75.59000030517578,-4.570128545811962
MKTX,189.8099975585937,217.8319989013672,14.763185134188314
MMC,230.57000732421875,222.62600109863283,-3.445377097297553
MMM,149.0800018310547,146.07200036621094,-2.017709570632129
MNST,51.209999084472656,49.33400027465821,-3.663344743904258
MOH,291.4599914550781,295.17400048828125,1.2742774796161194
MPC,158.27000427246094,147.30799914550784,-6.926141929005114
MPWR,689.8099975585938,673.8480034179687,-2.3139696723907237
MRK,87.68000030517578,89.59600073242187,2.185219457775238
MRNA,33.72999954223633,35.22000033569336,4.4174349649524105
MS,134.33999633789062,133.37799865722656,-0.7160917871729445
MSCI,574.3499755859375,586.6820004882813,2.1471272615208212
MSFT,416.1300048828125,429.0260002441406,3.099030401559194
MTB,197.4499969482422,201.65399914550784,2.129147765126404
MTCH,33.869998931884766,33.835999877929694,-0.10038103049086586
MU,103.18000030517578,98.88600006103516,-4.161659460593373
NCLH,25.68000030517578,25.971999954223634,1.1370702709415474
NDAQ,82.54000091552734,80.5800001220703,-2.3746071864754823
NDSN,218.4499969482422,218.28600109863282,-0.07507248885346515
NEE,70.13999938964844,71.23199957275389,1.5568865021498945
NEM,48.09000015258789,44.66999963378906,-7.11166668319253
NFLX,1024.5400390625,988.3579995117186,-3.531539829706369
NI,39.97999954223633,37.26200024414062,-6.7983975218016495
NKE,77.2300033569336,76.46399945068359,-0.9918475630640192
NOC,438.1099853515625,473.8699997558594,8.162337221234797
NOW,967.97998046875,1039.4419980468751,7.382592514312046
NRG,111.06999969482422,97.30799975585936,-12.390384421335478
NSC,249.41000366210932,253.18199999999996,1.5123677007762653
NTAP,124.5500030517578,117.42199932861328,-5.723005659166796
NTRS,113.52999877929688,106.42599969482421,-6.257376165644894
NUE,139.9499969482422,129.40400134277346,-7.535545434394662
NVDA,140.11000061035156,125.86599963378906,-10.16629856149621
NVR,7258.0,7857.415953125,8.258693209217412
NWS,32.939998626708984,32.431999847412115,-1.5421942940974047
NWSA,28.850000381469727,29.001999908447267,0.5268614383629941
NXPI,245.8600006103516,219.49600134277344,-10.723175466578166
O,56.52000045776367,54.39799996948243,-3.7544240465230985
ODFL,197.25,202.9679986572266,2.8988586348423766
OKE,98.62999725341795,98.48000018310547,-0.15208057841376668
OMC,83.5999984741211,85.59600012207031,2.3875618234216702
ON,55.7400016784668,54.26399984741211,-2.648011816664315
ORCL,176.0,176.90399853515626,0.5136355313387853
ORLY,1312.43994140625,1266.43200390625,-3.505527075829737
OTIS,99.02999877929688,96.70599951171874,-2.3467628963194374
OXY,52.09000015258789,48.394000030517574,-7.095412000851558
PANW,198.8099975585937,188.90400085449218,-4.98264515152564
PAYC,214.3999938964844,209.78599902343748,-2.1520499087675478
PAYX,150.25999450683594,143.86000122070314,-4.25927959543592
PCAR,106.45999908447266,105.48000018310547,-0.9205325096702129
PCG,15.6899995803833,17.8700001373291,13.894204048745697
PEG,84.66999816894531,85.55800048828124,1.0487803691268065
PEP,149.10000610351562,148.37800024414062,-0.48424267593506043
PFE,25.89999961853028,25.996000137329098,0.3706583791998718
PFG,86.55999755859375,82.11400030517578,-5.136318598447753
PG,167.2100067138672,168.12800085449217,0.5490067004158861
PGR,267.6700134277344,252.00199987792968,-5.853481063927526
PH,695.4600219726562,681.8600009765626,-1.9555431752234362
PHM,105.83999633789062,114.50800048828125,8.18972453732738
PKG,209.67999267578125,218.54199865722657,4.226443290251466
PLD,120.9000015258789,116.58799951171872,-3.566585574638882
PLTR,106.2699966430664,87.7039995727539,-17.470591565624037
PM,151.57000732421875,137.34599914550782,-9.38444777421221
PNC,191.88999938964844,196.86199926757814,2.591067743886772
PNR,95.25,100.05399945068359,5.043568977095634
PNW,90.7699966430664,87.91200030517578,-3.148613466550059
PODD,288.2900085449219,269.56199731445315,-6.496240131593215
POOL,344.32000732421875,343.5799987792969,-0.21491883398604153
PPG,117.88999938964844,118.86399963378906,0.826194120946064
PPL,34.150001525878906,33.761999847412106,-1.136168846647846
PRU,111.12999725341795,117.19599938964843,5.458474116936876
PSA,304.0599975585937,305.495998046875,0.4722753732195848
PSX,131.5500030517578,122.91000134277344,-6.567846072633687
PTC,165.75999450683594,175.8279998779297,6.073845140407842
PWR,281.1600036621094,306.93800268554685,9.168444546763055
PYPL,77.62999725341797,80.17600036621094,3.2796640511034876
QCOM,173.6999969482422,169.37400000000002,-2.4904991504007863
QRVO,77.0999984741211,78.4079995727539,1.6964995129952383
RCL,243.88999938964844,239.68000061035156,-1.7261875393959139
REG,73.27999877929688,73.06400018310546,-0.2947579145599492
REGN,696.02001953125,675.7319975585937,-2.914861843531419
RF,24.059999465942383,24.403999877929685,1.4297606800625444
RJF,155.07000732421875,158.41400024414062,2.15644080865379
RL,286.5,256.7080026855469,-10.398602902077874
RMD,232.7899932861328,239.04200061035158,2.685685598407204
ROK,303.17999267578125,285.987998046875,-5.670557109383942
ROL,51.33000183105469,48.931999847412115,-4.671735628483418
ROP,581.4199829101562,557.7239995117187,-4.075536461583768
ROST,139.08999633789062,146.7380010986328,5.49860159760369
RSG,230.8600006103516,217.52799853515626,-5.774929411742164
RTX,125.11000061035156,120.23399993896484,-3.897370831747307
RVTY,114.72000122070312,114.40200048828126,-0.2771972882131355
SBAC,210.02999877929688,207.13000122070315,-1.3807539758361338
SBUX,113.33999633789062,107.51000061035157,-5.143811466305857
SCHW,81.83000183105469,77.93200073242187,-4.76353539216654
SHW,350.0199890136719,357.62000170898443,2.1713081920631967
SJM,107.3000030517578,106.98799993896485,-0.29077642490135935
SLB,42.59999847412109,41.26800018310547,-3.1267566636763764
SMCI,59.27000045776367,36.74800033569336,-37.998987595958745
SNA,338.489990234375,344.5899973144531,1.8021233289215992
SNPS,493.9700012207031,519.0059951171875,5.06832273915727
SO,87.81999969482422,85.02400073242187,-3.183783844361749
SOLV,74.5,72.70999975585937,-2.4026848914639314
SPG,186.7100067138672,177.11799853515623,-5.137383018474577
SPGI,535.4299926757812,510.297998046875,-4.693796569615104
SRE,86.01000213623047,84.15000067138672,-2.162540889020917
STE,220.7899932861328,217.07599951171875,-1.6821386327961492
STLD,135.07000732421875,134.35599963378905,-0.5286204573275912
STT,99.63999938964844,97.23800024414064,-2.4106775995798975
STX,102.63999938964844,96.69200061035156,-5.795010536503136
STZ,172.3300018310547,179.07600109863282,3.91458202048395
SW,54.09999847412109,52.97800003051758,-2.0739343350263137
SWKS,67.31999969482422,79.51800048828126,18.11943085079197
SYF,63.84999847412109,64.84000024414061,1.550511814688266
SYK,386.4100036621094,375.79199975585936,-2.747859477140962
SYY,71.22000122070312,73.62999975585937,3.3838788175359924
T,26.14999961853028,24.3380001373291,-6.929252419251167
TAP,60.400001525878906,54.15200030517578,-10.344372620630006
TDY,500.989990234375,494.17800097656254,-1.3597056609106393
TECH,65.48999786376953,73.40400018310547,12.084291613199351
TER,118.5500030517578,115.84599938964843,-2.280897167863277
TFC,46.650001525878906,45.52800018310547,-2.4051474942632347
TFX,175.1300048828125,176.4779990234375,0.7697105596079867
TGT,128.1300048828125,130.46200036621093,1.8200229411770248
TJX,122.9800033569336,123.7279995727539,0.6082258866503243
TMO,537.8300170898438,545.1319990234375,1.3576746744453239
TMUS,265.3999938964844,233.90799902343753,-11.865861189631326
TPL,1431.010009765625,1339.863994140625,-6.369348572196793
TPR,86.5199966430664,73.33799975585939,-15.23578062720996
TRGP,204.6999969482422,191.1299997558594,-6.629212210400734
TRMB,73.20999908447266,66.90600030517578,-8.610843953191512
TROW,108.48999786376952,110.74200061035158,2.0757699243481373
TRV,241.2400054931641,243.01199963378903,0.7345357736178433
TSCO,57.7400016784668,55.8599997253418,-3.2559783485876
TSLA,354.3999938964844,333.84799951171874,-5.799095580901337
TSN,59.11000061035156,57.860000030517575,-2.114702363266568
TT,366.6400146484375,377.23600073242187,2.890024454680598
TTWO,215.2400054931641,183.69000024414063,-14.658058187991205
TXT,72.43000030517578,76.10600018310546,5.075244874280361
TYL,630.0900268554688,607.104,-3.64805438520951
UAL,102.48999786376952,103.44800061035157,0.9347280383939884
UBER,81.26000213623047,75.84999963378907,-6.657645040879595
UDR,43.0099983215332,42.37399990844726,-1.4787222457702975
UHS,184.1699981689453,186.45399853515627,1.2401587603404172
ULTA,366.6799926757813,382.46400146484376,4.304573225793283
UNH,502.4200134277344,537.0939975585937,6.901393894382892
UNP,247.6499938964844,236.08400073242188,-4.670298182562042
UPS,116.5999984741211,121.35000012207031,4.073757898893509
URI,694.77001953125,747.665994140625,7.61345094381923
USB,46.7599983215332,46.68400033569336,-0.16252777709113717
V,350.489990234375,336.03000146484374,-4.125649568440392
VICI,30.76000022888184,30.173999908447264,-1.9050725490058844
VLO,139.13999938964844,135.39200073242188,-2.693688855589717
VLTO,97.72000122070312,100.21399926757813,2.5521878998366447
VMC,258.5899963378906,270.4559987792969,4.588732205209284
VRSK,292.70001220703125,287.38599731445316,-1.8155157741569894
VRSN,233.8800048828125,215.10200134277343,-8.028905057295487
VRTX,480.3299865722656,454.0199985351563,-5.477481892159779
VST,163.17999267578125,159.9420009765625,-1.984306805094818
VTR,66.8499984741211,59.21599969482422,-11.41959454531946
VTRS,11.0600004196167,10.654000022888184,-3.670889523732822
VZ,42.4900016784668,40.15800033569336,-5.488353143453172
WAB,192.1100006103516,191.33999951171876,-0.40081260537528823
WBA,10.510000228881836,9.78399993133545,-6.907709626411932
WBD,11.039999961853027,10.055999992370605,-8.913043232631145
WEC,103.52999877929688,98.58399969482421,-4.7773583915676845
WELL,150.32000732421875,141.87799865722656,-5.616024651185646
